No.,Business Unit,Card Code,Card Name,Email,Password,Universal Card Code,Credit Limit,Group,Territory,Class,Created Date
62,SOLID TREND,C13873,AUTO RISE AUTO PARTS TRADING,04702@mailinator.com,04702,04702,200000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Dec 14, 2021"
63,SOLID TREND,C01591,JACINTO TIRE SUPPLY,04693@mailinator.com,04693,04693,200000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Dec 14, 2021"
64,SOLID TREND,C03519A,REDTECH AUTO SERVICE,03495@mailinator.com,03495,03495,-,DAVAO,DAVAO ORIENTAL,ENTRY LEVEL,"Nov 25, 2021"
65,SOLID TREND,C13826,DENIK WOOD ENTERPRISE,01046@mailinator.com,01046,01046,200000,DAVAO,DAVAO CITY,ENTRY LEVEL,"Nov 05, 2021"
66,SOLID TREND,C13874,LLOYD MARKETING AND CAR SERVICE CENTER,04709@mailinator.com,04709,04709,150000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Nov 03, 2021"
67,SOLID TREND,C13919,A3 AUTO CARE CENTER,04862@mailinator.com,04862,04862,500000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Nov 03, 2021"
68,SOLID TREND,C06579,NACMAR AUTO PARTS & GENERAL MERCHANDISE,04776@mailinator.com,04776,04776,500000,CAGAYAN,CAGAYAN DE ORO,-,"Nov 03, 2021"
69,SOLID TREND,C13819,FRANCERY S. CABELIN,01468@mailinator.com,01468,01468,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Oct 29, 2021"
70,SOLID TREND,C13820,"VIAJERO MOTORSALES, INC.",04381@mailinator.com,04381,04381,1000000,DAVAO,DAVAO CITY,BASE,"Oct 27, 2021"
71,SOLID TREND,C05924,LUCID AUTO PARTS,04740@mailinator.com,04740,04740,1500000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Oct 23, 2021"
72,SOLID TREND,C13818,RANDO CARGO FORWARDING,03440@mailinator.com,03440,03440,0,DAVAO,DAVAO CITY,BASE,"Oct 11, 2021"
73,SOLID TREND,C13817,MELFRAN KRISS BRIONES,02738@mailinator.com,02738,02738,0,CAGAYAN,CAGAYAN DE ORO,NOT AVAILABLE,"Oct 09, 2021"
74,SOLID TREND,C13823,CYKRIS ENTERPRISE,00960@mailinator.com,00960,00960,300000,DAVAO,DAVAO CITY,ENTRY LEVEL,"Oct 07, 2021"
75,SOLID TREND,C13815,GO AUTOWORKS LAB,01624@mailinator.com,01624,01624,0,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Oct 06, 2021"
76,SOLID TREND,C03573,SHEM ENTERPRISES,03885@mailinator.com,03885,03885,0,CAGAYAN,ZAMBOANGA SIBUGAY,-,"Oct 05, 2021"
77,SOLID TREND,C13848,PRINCESS MARKETING & SERVICES,04599@mailinator.com,04599,04599,300000,DAVAO,DAVAO DEL NORTE,ENTRY LEVEL,"Oct 05, 2021"
78,SOLID TREND,C13810,PROVIDENT AUTO PARTS,03358@mailinator.com,03358,03358,500000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Sep 27, 2021"
79,SOLID TREND,C13809,BRYAN DELUVIO,00631@mailinator.com,00631,00631,0,DAVAO,DAVAO CITY,-,"Sep 24, 2021"
80,SOLID TREND,C13813,NVM MARKETING INCORPORATED,03084@mailinator.com,03084,03084,9500000,CAGAYAN,BUKIDNON,AD MAXXIS-MCT,"Sep 23, 2021"
81,SOLID TREND,C13808,JRM AUTO AND MOTORCYCLE PARTS TRADING,02248@mailinator.com,02248,02248,0,CAGAYAN,MISAMIS ORIENTAL,ENTRY LEVEL,"Sep 22, 2021"
82,SOLID TREND,C13806,ALVIN D. DANDAN,00262@mailinator.com,00262,00262,0,DAVAO,DAVAO CITY,-,"Sep 17, 2021"
83,SOLID TREND,C13805,ACA 777 MARKETING,00112@mailinator.com,00112,00112,0,DAVAO,DAVAO CITY,ENTRY LEVEL,"Sep 15, 2021"
84,SOLID TREND,C13796,8PLY TIRE TRADING,00064@mailinator.com,00064,00064,0,DAVAO,DAVAO CITY,ENTRY LEVEL,"Aug 28, 2021"
85,SOLID TREND,CL00139,RBL MARKETING,03458@mailinator.com,03458,03458,0,CAGAYAN,ILIGAN CITY,ENTRY LEVEL,"Aug 27, 2021"
86,SOLID TREND,C13814,CHRISTAL BOLT BICYCLE AND MOTORCYCLE ACCESSORIES SHOP,00821@mailinator.com,00821,00821,400000,CAGAYAN,ILIGAN CITY,ENTRY LEVEL,"Aug 20, 2021"
87,SOLID TREND,C13789,FIRE-LION TRADING,01427@mailinator.com,01427,01427,0,CAGAYAN,SURIGAO DEL SUR,ENTRY LEVEL,"Aug 13, 2021"
88,SOLID TREND,C13793,29:11 TRADING,00011@mailinator.com,00011,00011,2000000,CAGAYAN,AGUSAN DEL NORTE,ENTRY LEVEL,"Aug 06, 2021"
89,SOLID TREND,C13788,TOPS CYCLE MART,04224@mailinator.com,04224,04224,850000,CAGAYAN,SURIGAO DEL NORTE,ENTRY LEVEL,"Aug 02, 2021"
90,SOLID TREND,C13780,MICHAEL B. LAMPIOS,02781@mailinator.com,02781,02781,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Jul 24, 2021"
91,SOLID TREND,C13776,ARCHIE UDARDE,00336@mailinator.com,00336,00336,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Jul 15, 2021"
92,SOLID TREND,C13772,CHRISTOPHER MAGLONZO,00826@mailinator.com,00826,00826,0,DAVAO,DAVAO CITY,-,"Jul 09, 2021"
93,SOLID TREND,C03113,GD COMMERCIAL,01529@mailinator.com,01529,01529,1500000,CAGAYAN,AGUSAN DEL NORTE,-,"Jul 08, 2021"
94,SOLID TREND,C13845,Z.C. TRI J'S TRANSPORT INCORPORATED,04612@mailinator.com,04612,04612,600000,CAGAYAN,ZAMBOANGA CITY,ENTRY LEVEL,"Jul 08, 2021"
95,SOLID TREND,C13769,IMAN AUTO PARTS AND CAR ACCESSORIES,01832@mailinator.com,01832,01832,0,CAGAYAN,BUKIDNON,ENTRY LEVEL,"Jun 29, 2021"
96,SOLID TREND,C13768,BEST REACH OUT SELLS INC.,00529@mailinator.com,00529,00529,3000000,CAGAYAN,ZAMBOANGA CITY,ENTRY LEVEL,"Jun 28, 2021"
97,SOLID TREND,C13766,BRICCIO SANTOS,00620@mailinator.com,00620,00620,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Jun 25, 2021"
98,SOLID TREND,C13762,MIGUE'S VULCANIZING SHOP,02792@mailinator.com,02792,02792,0,CAGAYAN,AGUSAN DEL NORTE,ENTRY LEVEL,"Jun 17, 2021"
99,SOLID TREND,C13761,ECN MOTUTEK PARTS AND ACCESSORIES,01195@mailinator.com,01195,01195,0,CAGAYAN,BUKIDNON,ENTRY LEVEL,"Jun 11, 2021"
100,SOLID TREND,C13800,RL AUTOBOY CAR ACCESSORIES AND AUTO WORKS,03595@mailinator.com,03595,03595,200000,DAVAO,GENERAL SANTOS CITY,ENTRY LEVEL,"Jun 10, 2021"
101,SOLID TREND,C10861,JONI AMPOON,02204@mailinator.com,02204,02204,0,CAGAYAN,MISAMIS ORIENTAL,-,"Jun 02, 2021"
102,SOLID TREND,C01595A,J-BOOC TIRES & AUTO SUPPLIES,02017@mailinator.com,02017,02017,0,CAGAYAN,ZAMBOANGA DEL NORTE,BASE,"May 31, 2021"
103,SOLID TREND,C13738,BIKE MACHINE MARKETING,00549@mailinator.com,00549,00549,0,CAGAYAN,AGUSAN DEL NORTE,ENTRY LEVEL,"Apr 28, 2021"
104,SOLID TREND,C13739,JOEN MARKETING,02162@mailinator.com,02162,02162,0,CAGAYAN,ZAMBOANGA DEL SUR,-,"Apr 24, 2021"
105,SOLID TREND,C13735,JOHNMAR ASIS,02181@mailinator.com,02181,02181,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Apr 22, 2021"
106,SOLID TREND,C13732,JOEY CAIME,02165@mailinator.com,02165,02165,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Apr 19, 2021"
107,SOLID TREND,C13730,RODEL ESTOPIL,03644@mailinator.com,03644,03644,0,DAVAO,DAVAO CITY,-,"Apr 15, 2021"
108,SOLID TREND,C13731,BERN'Z GENERAL MERCHANDISE,00524@mailinator.com,00524,00524,2000000,CAGAYAN,MISAMIS ORIENTAL,ENTRY LEVEL,"Apr 13, 2021"
109,SOLID TREND,C13799,VILLORIA CORN MILLING,04391@mailinator.com,04391,04391,500000,CAGAYAN,ZAMBOANGA DEL SUR,ENTRY LEVEL,"Apr 06, 2021"
110,SOLID TREND,C13853,DRIVETEK CORP.,04617@mailinator.com,04617,04617,300000,DAVAO,DAVAO CITY,ENTRY LEVEL,"Mar 27, 2021"
111,SOLID TREND,C13729,DREW'S AUTOWORX HEAVY EQUIPMENT RENTAL,01138@mailinator.com,01138,01138,150000,DAVAO,DAVAO CITY,ENTRY LEVEL,"Mar 27, 2021"
112,SOLID TREND,C13734,INVESTITURE CORP.,01869@mailinator.com,01869,01869,1000000,DAVAO,DAVAO CITY,BASE,"Mar 27, 2021"
113,SOLID TREND,C13777,JAYME METAL SCRAP AND TIRE SUPPLY,02006@mailinator.com,02006,02006,0,DAVAO,SOUTH COTABATO,ENTRY LEVEL,"Mar 27, 2021"
114,SOLID TREND,C13754,VAMN MOTOR PARTS,04354@mailinator.com,04354,04354,500000,DAVAO,GENERAL SANTOS CITY,ENTRY LEVEL,"Mar 27, 2021"
115,SOLID TREND,C12374B,CIMEM CONSUMER DISTRIBUTORS INC.,00833@mailinator.com,00833,00833,300000,DAVAO,DAVAO CITY,BASE,"Mar 27, 2021"
116,SOLID TREND,C13726,"DOMINGO, WELMER L.",01118@mailinator.com,01118,01118,0,DAVAO,CEBU CITY,NOT AVAILABLE,"Mar 26, 2021"
117,SOLID TREND,C13724,"DENOSTA, KRISTOFFER G.",01052@mailinator.com,01052,01052,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Mar 26, 2021"
118,SOLID TREND,C13718,JEEPRAL TRADING,02046@mailinator.com,02046,02046,1500000,CAGAYAN,SURIGAO DEL NORTE,ENTRY LEVEL,"Mar 19, 2021"
119,SOLID TREND,C03326,JKM MOTOR CYCLE PARTS DEALER & GEN MDSE,02123@mailinator.com,02123,02123,8400000,CAGAYAN,MISAMIS OCCIDENTAL,AD MAXXIS-MCT,"Mar 12, 2021"
120,SOLID TREND,C13712,JOSEPH QUIÑO,02222@mailinator.com,02222,02222,0,CAGAYAN,MISAMIS ORIENTAL,-,"Mar 12, 2021"
121,SOLID TREND,C13707,AUZ MARKETING,00431@mailinator.com,00431,00431,500000,DAVAO,GENERAL SANTOS CITY,BASE,"Mar 10, 2021"
122,SOLID TREND,C13710,OLIYA TRADING,03108@mailinator.com,03108,03108,2500000,CAGAYAN,ZAMBOANGA CITY,ENTRY LEVEL,"Mar 06, 2021"
123,SOLID TREND,C13711,PHILIPPINE REACHWELL DISTRIBUTION CORPORATION,alexandra.reachwell@yahoo.com,03251,03251,4500000,CAGAYAN,ZAMBOANGA CITY,AD CST-MCT,"Mar 06, 2021"
124,SOLID TREND,C13702,GC COMM CORPORATION,01525@mailinator.com,01525,01525,0,DAVAO,DAVAO CITY,ENTRY LEVEL,"Feb 24, 2021"
125,SOLID TREND,C13700,TIMOTHY MARKETING,04185@mailinator.com,04185,04185,2500000,CAGAYAN,ZAMBOANGA CITY,ENTRY LEVEL,"Feb 23, 2021"
126,SOLID TREND,C01019B,ROADSTAR TRADE SALES CORP.,03629@mailinator.com,03629,03629,-,DAVAO,CEBU CITY,CLASS12,"Feb 08, 2021"
127,SOLID TREND,C04057,GREAT LAKE HEAVY EQUIPMENT CENTER,01670@mailinator.com,01670,01670,400000,DAVAO,DAVAO CITY,BASE,"Feb 05, 2021"
128,SOLID TREND,C13691,ZY KING MOTOR PARTS,04556@mailinator.com,04556,04556,150000,DAVAO,NORTH COTABATO,BASE,"Jan 27, 2021"
129,SOLID TREND,C13682,JACK AND NATS PERFORMANCE CENTER,01942@mailinator.com,01942,01942,250000,DAVAO,DAVAO CITY,BASE,"Dec 22, 2020"
130,SOLID TREND,C12402,SUPER MOTOR PARTS,04067@mailinator.com,04067,04067,3000000,CAGAYAN,CAGAYAN DE ORO,ENTRY LEVEL,"Dec 12, 2020"
131,SOLID TREND,C13678,GEAR TREND REPAIR SHOP INC.,01539@mailinator.com,01539,01539,0,DAVAO,DAVAO CITY,BASE,"Dec 07, 2020"
132,SOLID TREND,C13533D,JRS BUSINESS CORPORATION,02254@mailinator.com,02254,02254,-,DAVAO,PASIG,ENTRY LEVEL,"Dec 04, 2020"
133,SOLID TREND,C13676,GRL AUTO PARTS AND ACCESSORIES TRADING,01686@mailinator.com,01686,01686,0,CAGAYAN,BUKIDNON,ENTRY LEVEL,"Dec 04, 2020"
134,SOLID TREND,C13674,MICHAEL TIEMPO,02786@mailinator.com,02786,02786,0,CAGAYAN,AGUSAN DEL NORTE,-,"Dec 01, 2020"
135,SOLID TREND,C13664,MARCE TIAMSON CALUMBA,02636@mailinator.com,02636,02636,0,DAVAO,DAVAO CITY,-,"Nov 18, 2020"
136,SOLID TREND,C13662,TONATU ENTERPRISES,04212@mailinator.com,04212,04212,0,DAVAO,DAVAO CITY,BASE,"Nov 17, 2020"
137,SOLID TREND,C13657,JEAN S. COMORPOSA,02040@mailinator.com,02040,02040,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Nov 09, 2020"
138,SOLID TREND,C13654,LAREIN ENTERPRISES,02440@mailinator.com,02440,02440,0,DAVAO,DAVAO CITY,BASE,"Nov 06, 2020"
139,SOLID TREND,C13650,LOK-LOK HARDWARE,02515@mailinator.com,02515,02515,0,CAGAYAN,AGUSAN DEL SUR,ENTRY LEVEL,"Oct 30, 2020"
140,SOLID TREND,C13648,CLARITO CANICO JR.,00859@mailinator.com,00859,00859,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Oct 27, 2020"
141,SOLID TREND,C13533A,JRS BUSINESS CORPORATION,02251@mailinator.com,02251,02251,-,CAGAYAN,PASIG,ENTRY LEVEL,"Oct 23, 2020"
142,SOLID TREND,C13640,JK SERVITEK,02120@mailinator.com,02120,02120,300000,CAGAYAN,AGUSAN DEL NORTE,ENTRY LEVEL,"Oct 14, 2020"
143,SOLID TREND,C13634,LIMOR POWER CYCLE PARTS,02499@mailinator.com,02499,02499,4000000,DAVAO,SOUTH COTABATO,FLAGSHIP SILVER,"Sep 30, 2020"
144,SOLID TREND,C13629,OL SONS INFINITE DEVELOPMENT CORPORATION,03104@mailinator.com,03104,03104,1500000,CAGAYAN,AGUSAN DEL SUR,ENTRY LEVEL,"Sep 25, 2020"
145,SOLID TREND,C13628,MOTORMAXX CYCLE PARTS AND ACCESSORIES,02882@mailinator.com,02882,02882,0,DAVAO,DAVAO CITY,ENTRY LEVEL,"Sep 25, 2020"
146,SOLID TREND,C13624,"LAUAN INDUSTRIES, INC.",02445@mailinator.com,02445,02445,800000,DAVAO,DAVAO CITY,ENTRY LEVEL,"Sep 21, 2020"
147,SOLID TREND,C13623,JUNAR NOLASCO,02278@mailinator.com,02278,02278,0,DAVAO,DAVAO CITY,BASE,"Sep 19, 2020"
148,SOLID TREND,C13621,SUMATRA REPAIR SHOP & AUTOPARTS,04050@mailinator.com,04050,04050,200000,DAVAO,COMPOSTELA VALLEY,BASE,"Sep 18, 2020"
149,SOLID TREND,C13619,LAURENTINO ALADAD CALOPE JR,02446@mailinator.com,02446,02446,0,DAVAO,DAVAO CITY,NOT AVAILABLE,"Sep 16, 2020"
150,SOLID TREND,C13572,SPEEDWHEELS TIRE PARTS ELECTRICAL SUPPLY,03993@mailinator.com,03993,03993,0,CAGAYAN,AGUSAN DEL SUR,ENTRY LEVEL,"Sep 12, 2020"
151,SOLID TREND,C13571,"E & A PARTS, HARDWARE & GENERAL MERCHANDISE",01165@mailinator.com,01165,01165,0,DAVAO,SULTAN KUDARAT,-,"Sep 11, 2020"
152,SOLID TREND,C13570,STAR TIRE SUPPLY SHOP,04015@mailinator.com,04015,04015,700000,DAVAO,SOUTH COTABATO,BASE,"Sep 11, 2020"
153,SOLID TREND,C13569,RODD ECOSPEED MARKETING,03643@mailinator.com,03643,03643,0,DAVAO,COMPOSTELA VALLEY,ENTRY LEVEL,"Sep 11, 2020"
154,SOLID TREND,C13562,SOL B. KABIGTING,03950@mailinator.com,03950,03950,0,CAGAYAN,CEBU SOUTH,NOT AVAILABLE,"Sep 05, 2020"
155,SOLID TREND,C13556,JOVEN'Z ENTERPRISES,02230@mailinator.com,02230,02230,400000,CAGAYAN,ZAMBOANGA DEL SUR,BASE,"Aug 27, 2020"
156,SOLID TREND,C13547,NITRO L.A. MOTOR PARTS,03039@mailinator.com,03039,03039,0,DAVAO,SOUTH COTABATO,NOT AVAILABLE,"Aug 11, 2020"
