No.,Business Unit,Card Code,Card Name,Email,Password,Universal Card Code,Credit Limit,Group,Territory,Class,Created Date
1271,APBW,C06763,JOVAS MARKETING,02227@mailinator.com,2227,2227,12000000,MANILA,QUEZON PROVINCE,AD MAXXIS-MCT,19-Mar-19
1272,APBW,C06766,SJ MOTOR PARTS,03921@mailinator.com,3921,3921,200000,DUMAGUETE,DUMAGUETE CITY,BASE,19-Mar-19
1273,APBW,C06768,G.P. GACULA ENTERPRISE,01661@mailinator.com,1661,1661,900000,MANILA,TARLAC,NOT AVAILABLE,19-Mar-19
1274,APBW,C06707,SANTILLAN CREDIT COLLECTION SERVICES,03832@mailinator.com,3832,3832,50000,DUMAGUETE,DUMAGUETE CITY,-,19-Mar-19
1275,APBW,C06749,N.C BORJA M/C PARTS,02927@mailinator.com,2927,2927,7000000,MANILA,NUEVA ECIJA,ENTRY LEVEL,19-Mar-19
1276,APBW,C06752,"SPIRAX SARCO PHILIPPINES, INC.",04002@mailinator.com,4002,4002,0,BACOLOD,BACOLOD CITY,-,19-Mar-19
1277,APBW,C06756,VICGIN MOTOR PARTS & ACCESSORIES,04384@mailinator.com,4384,4384,3500000,MANILA,TARLAC,ENTRY LEVEL,19-Mar-19
1278,APBW,C06701,MA. EMILY SUBRETEDO,02570@mailinator.com,2570,2570,50000,ILOILO,ILOILO CITY,-,19-Mar-19
1279,APBW,C06702,SENTORIAS ENTERPRISES,03864@mailinator.com,3864,3864,350000,BOHOL,TAGBILARAN CITY,ENTRY LEVEL,19-Mar-19
1280,APBW,C06684,THEA & REY TAXI,04164@mailinator.com,4164,4164,60000,BACOLOD,BACOLOD CITY,ENTRY LEVEL,19-Mar-19
1281,APBW,C06686A,REPUBLIC DAVAO POWDER COAT CORP.,03515@mailinator.com,3515,3515,0,CEBU,MANDAUE CITY,-,19-Mar-19
1282,APBW,C06658,ERIC VALENZUELA - VVV M/P SERVICES,01306@mailinator.com,1306,1306,50000,CEBU,CEBU SOUTH,ENTRY LEVEL,19-Mar-19
1283,APBW,C06665,5N PLAINFIELD MARKETING INC,00057@mailinator.com,57,57,600000,ILOILO,ILOILO CITY,ENTRY LEVEL,19-Mar-19
1284,APBW,C06673,LNC VENTURES AND TRANSPORT SERVICES,02513@mailinator.com,2513,2513,1200000,CEBU,CEBU CITY,ENTRY LEVEL,19-Mar-19
1285,APBW,C06682,CHAN - RASONABE GEN. MERCHANDISE,00795@mailinator.com,795,795,50000,BOHOL,BOHOL PROVINCE,ENTRY LEVEL,19-Mar-19
1286,APBW,C06646C,PREMIUM MEGASTRUCTURES INCORPORATED,03334@mailinator.com,3334,3334,2400000,TACLOBAN,WESTERN SAMAR,-,19-Mar-19
1287,APBW,C06653,BIKESMITH CYCLE,00554@mailinator.com,554,554,1000000,BACOLOD,BACOLOD CITY,-,19-Mar-19
1288,APBW,C06654,"JMR TRUCKING, TRANSPORTATION & GEN. SERVICES",02149@mailinator.com,2149,2149,350000,BACOLOD,LA CARLOTA CITY,BASE,19-Mar-19
1289,APBW,C06627,E.Y.G.  BATTERIES & TIRE SUPPLY,01177@mailinator.com,1177,1177,2000000,MANILA,BATAAN,BASE,19-Mar-19
1290,APBW,C06628,CHECK-UP MOTOR CYCLE,00807@mailinator.com,807,807,300000,TACLOBAN,WESTERN LEYTE,-,19-Mar-19
1291,APBW,C06644,CARBRITE MARKETING,00693@mailinator.com,693,693,1100000,MANILA,PAMPANGA,ENTRY LEVEL,19-Mar-19
1292,APBW,C06646A,SPEED VELOCITY CAR SERVICE CENTER,03989@mailinator.com,3989,3989,2400000,TACLOBAN,WESTERN SAMAR,-,19-Mar-19
1293,APBW,C06602,WORLDWIDE INTERIORS DESIGN CENTER CORP.,04478@mailinator.com,4478,4478,1,CEBU,MANDAUE CITY,ENTRY LEVEL,19-Mar-19
1294,APBW,C06613,MAP AUTO SHOP,02631@mailinator.com,2631,2631,80000,DUMAGUETE,DUMAGUETE CITY,BASE,19-Mar-19
1295,APBW,C06623,MARINA LIZASO TIRE CENTER,02649@mailinator.com,2649,2649,500000,MANILA,BULACAN,ENTRY LEVEL,19-Mar-19
1296,APBW,C06540,SMART GIANT CORP. /ABSTRACT BESTPACK DOL'N CO.,03936@mailinator.com,3936,3936,2000000,MANILA,QUEZON CITY,-,19-Mar-19
1297,APBW,C06560,RENANTE C. SALUDAR,03503@mailinator.com,3503,3503,50000,ILOILO,ILOILO CITY,-,19-Mar-19
1298,APBW,C06583,RAG AUTO SUPPLY,03426@mailinator.com,3426,3426,150000,BACOLOD,BACOLOD CITY,-,19-Mar-19
1299,APBW,C06599,ARNOLD HARDWARE & SUPPLY,00366@mailinator.com,366,366,350000,TACLOBAN,NORTHERN SAMAR,ENTRY LEVEL,19-Mar-19
1300,APBW,C06530,NBSP TRADING,02950@mailinator.com,2950,2950,200000,MANILA,PAMPANGA,ENTRY LEVEL,19-Mar-19
1301,APBW,C06531,BATANGAS GENERAL MERCHADISE,00487@mailinator.com,487,487,1300000,MANILA,BATANGAS,ENTRY LEVEL,19-Mar-19
1302,APBW,C06535,CHERLY M. WALOG,00811@mailinator.com,811,811,50000,CEBU,MANDAUE CITY,-,19-Mar-19
1303,APBW,C06538,ROLMARC G. PANGO,03663@mailinator.com,3663,3663,50000,CEBU,CEBU CITY,-,19-Mar-19
1304,APBW,C06506,THREE - TOP TIRES & BATTERIES CORP.,04172@mailinator.com,4172,4172,400000,MANILA,PASIG,-,19-Mar-19
1305,APBW,C06510,EDITO ABAIGAR TRADING,01209@mailinator.com,1209,1209,600000,TACLOBAN,WESTERN SAMAR,ENTRY LEVEL,19-Mar-19
1306,APBW,C06513,ELCO ENTERPRISES SUGBU,01248@mailinator.com,1248,1248,50000,CEBU,MANDAUE CITY,ENTRY LEVEL,19-Mar-19
1307,APBW,C06528,A.V.Q. TIRE SUPPLY,00092@mailinator.com,92,92,700000,MANILA,PANGASINAN,ENTRY LEVEL,19-Mar-19
1308,APBW,C06451,WORLDWIDE STEEL GROUP INC.,04479@mailinator.com,4479,4479,0,CEBU,MANDAUE CITY,ENTRY LEVEL,19-Mar-19
1309,APBW,C06474,TALIBON TIRE CENTER / ABRAHAM TORREON,04109@mailinator.com,4109,4109,150000,BOHOL,BOHOL PROVINCE,ENTRY LEVEL,19-Mar-19
1310,APBW,C06482,DUNCA'S TRADING - MANILA,01153@mailinator.com,1153,1153,3500000,MANILA,PAMPANGA,BASE,19-Mar-19
1311,APBW,C06490,ELISEO IBARRA,01257@mailinator.com,1257,1257,50000,BOHOL,TAGBILARAN CITY,-,19-Mar-19
1312,APBW,C06412,LESTER LIBRE,02476@mailinator.com,2476,2476,0,CEBU,CEBU CITY,-,19-Mar-19
1313,APBW,C06417,GILBERT ASPE,01588@mailinator.com,1588,1588,50000,BOHOL,BOHOL PROVINCE,-,19-Mar-19
1314,APBW,C06434,GEREL L. LEDESMA,01577@mailinator.com,1577,1577,50000,ILOILO,CAPIZ,-,19-Mar-19
1315,APBW,C06443,JOJO TIRE SUPPLY,02189@mailinator.com,2189,2189,0,BACOLOD,BACOLOD CITY,-,19-Mar-19
1316,APBW,C06385,TITO QUI??,04196@mailinator.com,4196,4196,50000,BOHOL,BOHOL PROVINCE,-,19-Mar-19
1317,APBW,C06400,LENDO DECAPOLO,02470@mailinator.com,2470,2470,50000,DUMAGUETE,BAIS CITY,-,19-Mar-19
1318,APBW,C06375,ANTHONY DY,00309@mailinator.com,309,309,0,CEBU,CEBU CITY,NOT AVAILABLE,19-Mar-19
1319,APBW,C06380A,SAM'S TAXI,03796@mailinator.com,3796,3796,120000,CEBU,CEBU SOUTH,ENTRY LEVEL,19-Mar-19
1320,APBW,C06327,VALMAG / JOSE VALDERAMA,04352@mailinator.com,4352,4352,300000,ILOILO,ILOILO CITY,ENTRY LEVEL,19-Mar-19
1321,APBW,C06331,DONCY ENTERPRISES,01121@mailinator.com,1121,1121,50000,DUMAGUETE,DUMAGUETE CITY,-,19-Mar-19
1322,APBW,C06343,AUTOBATZ TRADING,00417@mailinator.com,417,417,3000000,MANILA,QUEZON CITY,ENTRY LEVEL,19-Mar-19
1323,APBW,C06367,M & E CYCLE PARTS,02546@mailinator.com,2546,2546,50000,CEBU,CEBU SOUTH,-,19-Mar-19
1324,APBW,C06284,JS LABAYEN LINES,02256@mailinator.com,2256,2256,30000,BACOLOD,BACOLOD CITY,-,19-Mar-19
1325,APBW,C06302,BOHOL TOURIST SERVICE MULTIPURPOSE COOPERATIVE,00596@mailinator.com,596,596,50000,BOHOL,TAGBILARAN CITY,ENTRY LEVEL,19-Mar-19
1326,APBW,C06316,PILO BAHALLA,03269@mailinator.com,3269,3269,50000,BOHOL,TAGBILARAN CITY,-,19-Mar-19
1327,APBW,C06321,JENY GUIOGUIO,02055@mailinator.com,2055,2055,50000,BOHOL,BOHOL PROVINCE,-,19-Mar-19
1328,APBW,C06263,YNAN MOTORCYCLE PARTS,04517@mailinator.com,4517,4517,550000,MANILA,BATANGAS,-,19-Mar-19
1329,APBW,C06266,JOHN CARLO MARKETING,02170@mailinator.com,2170,2170,550000,MANILA,CAMARINES SUR,-,19-Mar-19
1330,APBW,C06268,SUNLIGHT TIRES AND LUBRICANTS SUPPLY,04058@mailinator.com,4058,4058,22100000,TACLOBAN,TACLOBAN CITY,ENTRY LEVEL,19-Mar-19
1331,APBW,C06275,RANE COMMERCIAL,03444@mailinator.com,3444,3444,100000,BOHOL,BOHOL PROVINCE,ENTRY LEVEL,19-Mar-19
1332,APBW,C06208,A.C. LIWANAG GRAVEL & SAND,00077@mailinator.com,77,77,800000,MANILA,PAMPANGA,ENTRY LEVEL,19-Mar-19
1333,APBW,C06209,DIAMANT TRUCKING,01075@mailinator.com,1075,1075,1800000,MANILA,PAMPANGA,ENTRY LEVEL,19-Mar-19
1334,APBW,C06240,V2R MOTOR CYCLE PARTS ACCESSORIES & SERVICES,04341@mailinator.com,4341,4341,300000,MANILA,ALBAY,-,19-Mar-19
1335,APBW,C06261,ASL ENTERPRISES,00395@mailinator.com,395,395,750000,TACLOBAN,WESTERN LEYTE,ENTRY LEVEL,19-Mar-19
1336,APBW,C06189,SHOWTIME MOTOR PART MKTG.,03898@mailinator.com,3898,3898,1000000,MANILA,ALBAY,NOT AVAILABLE,19-Mar-19
1337,APBW,C06199,ALEOH AUTO SUPPLY,00217@mailinator.com,217,217,800000,MANILA,BATAAN,ENTRY LEVEL,19-Mar-19
1338,APBW,C06148,"OPTIMA WORLDWIDE GAS STATION, INC.",03122@mailinator.com,3122,3122,500000,MANILA,QUEZON CITY,ENTRY LEVEL,19-Mar-19
1339,APBW,C06152,LM CANLAS MOTOR CYCLE PARTS & GEN. MERCHANDISE,02511@mailinator.com,2511,2511,600000,MANILA,PAMPANGA,ENTRY LEVEL,19-Mar-19
1340,APBW,C06161,JCV / JMJV CYCLE PARTS,02029@mailinator.com,2029,2029,800000,MANILA,CAMARINES SUR,-,19-Mar-19
1341,APBW,C06169A,CMR8 TOUGH TYRE CORP,00878@mailinator.com,878,878,8000000,MANILA,MANILA,ENTRY LEVEL,19-Mar-19
1342,APBW,C06130,EUGENE GLOBAL TIRE SUPPLY CO.,01324@mailinator.com,1324,1324,1200000,MANILA,MANILA,ENTRY LEVEL,19-Mar-19
1343,APBW,C06135,JUNALYN PACA?A,02277@mailinator.com,2277,2277,50000,CEBU,CEBU CITY,NOT AVAILABLE,19-Mar-19
1344,APBW,C06143,LANZ MOTORCYCLE PARTS,02438@mailinator.com,2438,2438,200000,MANILA,QUEZON PROVINCE,-,19-Mar-19
1345,APBW,C06082,ERNESTO Y DEL OESTE,01311@mailinator.com,1311,1311,75000,ILOILO,ILOILO CITY,NOT AVAILABLE,19-Mar-19
1346,APBW,C06088,EFREN SAMPIANO,01226@mailinator.com,1226,1226,50000,ILOILO,ILOILO CITY,-,19-Mar-19
1347,APBW,C06095,POLANGUI HARDWARE,03303@mailinator.com,3303,3303,300000,MANILA,ALBAY,-,19-Mar-19
1348,APBW,C06056,D.T. ESTARON ENGINEERING & CONSTRUCTION,00973@mailinator.com,973,973,600000,TACLOBAN,EASTERN SAMAR,-,19-Mar-19
1349,APBW,C06067,MK - Z BATTERY SHOP,02821@mailinator.com,2821,2821,0,MANILA,RIZAL,ENTRY LEVEL,19-Mar-19
1350,APBW,C06076,G & S SOLID CORPORATION,01495@mailinator.com,1495,1495,1700000,DUMAGUETE,DUMAGUETE CITY,BASE,19-Mar-19
1351,APBW,C06027,CEBU ISUZU PARTS,00746@mailinator.com,746,746,1000,CEBU,CEBU CITY,ENTRY LEVEL,19-Mar-19
1352,APBW,C06046,WINCY TRADING,04466@mailinator.com,4466,4466,300000,MANILA,CAMARINES SUR,ENTRY LEVEL,19-Mar-19
1353,APBW,C06055,SHOW & GO,03897@mailinator.com,3897,3897,1275000,TACLOBAN,TACLOBAN CITY,NOT AVAILABLE,19-Mar-19
1354,APBW,C06000,TATA TRANSPORT CORP. / TATA TAXI,04118@mailinator.com,4118,4118,200000,ILOILO,ILOILO CITY,ENTRY LEVEL,19-Mar-19
1355,APBW,C06010,JOSEPH MICHAEL MARKETING,02218@mailinator.com,2218,2218,100000,DUMAGUETE,DUMAGUETE CITY,BASE,19-Mar-19
1356,APBW,C06025,ENGR. ELY CARDONES/ EJC TRANSPORT,01292@mailinator.com,1292,1292,225000,CEBU,CEBU CITY,ENTRY LEVEL,19-Mar-19
1357,APBW,C05963,DBL MOTORS CORPORATION,01024@mailinator.com,1024,1024,2500000,BACOLOD,LA CARLOTA CITY,BASE,19-Mar-19
1358,APBW,C05983,AGGREGATE INDUSTRIAL MERCHANDISE,00162@mailinator.com,162,162,800000,DUMAGUETE,DUMAGUETE CITY,BASE,19-Mar-19
1359,APBW,C05987,EDS MKTG.,01214@mailinator.com,1214,1214,1,TACLOBAN,TACLOBAN CITY,ENTRY LEVEL,19-Mar-19
1360,APBW,C05909,KIER LOUIES MOTOSUIT MFG. /MS MOTOSUIT,02351@mailinator.com,2351,2351,1500000,CEBU,MANDAUE CITY,ENTRY LEVEL,19-Mar-19
1361,APBW,C05930,JONREY TIRE SUPPLY,02208@mailinator.com,2208,2208,2500000,MANILA,CAMARINES SUR,ENTRY LEVEL,19-Mar-19
1362,APBW,C05868,SUPER RACING CYCLE ENTERPRISES,04068@mailinator.com,4068,4068,9000000,CEBU,MANDAUE CITY,ENTRY LEVEL,19-Mar-19
1363,APBW,C05871,AMY P. DE LA PE??,00282@mailinator.com,282,282,50000,BACOLOD,LA CARLOTA CITY,NOT AVAILABLE,19-Mar-19
1364,APBW,C05823,TUKURAN TIRE SALES & GEN. MDSE.,04289@mailinator.com,4289,4289,1500000,MANILA,ALBAY,ENTRY LEVEL,19-Mar-19
1365,APBW,C05835,YP CONSTRUCTION & SUPPLY TAGBILARAN INC.,04521@mailinator.com,4521,4521,-,BOHOL,TAGBILARAN CITY,ENTRY LEVEL,19-Mar-19
1366,APBW,C05846,WHEELERS MKTG.,04448@mailinator.com,4448,4448,340000,ILOILO,ILOILO CITY,ENTRY LEVEL,19-Mar-19
1367,APBW,C05865,DS FIVE MOTORCYCLE PARTS,01140@mailinator.com,1140,1140,150000,MANILA,ALBAY,NOT AVAILABLE,19-Mar-19
1368,APBW,C05798,JB HEART TIRE SUPPLY,02010@mailinator.com,2010,2010,1600000,MANILA,CAMARINES SUR,CLASS11,19-Mar-19
1369,APBW,C05802,BICOL SPEEDTECH MOTOR CORP.,00541@mailinator.com,541,541,3000000,MANILA,ALBAY,ENTRY LEVEL,19-Mar-19
1370,APBW,C05803,ADREY'S TIRES CENTER SUPPLY,00146@mailinator.com,146,146,800000,MANILA,CAMARINES SUR,ENTRY LEVEL,19-Mar-19
1371,APBW,C05807,LIFE RIDE MOTORCYCLE & BICYCLE ACCESSORIES,02490@mailinator.com,2490,2490,200000,MANILA,CAMARINES SUR,-,19-Mar-19
1372,APBW,C05751,ALLAN CHUACHOY,00232@mailinator.com,232,232,1000,CEBU,CEBU CITY,ENTRY LEVEL,19-Mar-19
1373,APBW,C05776,BEBOT GEN. MDSE.,00503@mailinator.com,503,503,200000,CEBU,CEBU NORTH,ENTRY LEVEL,19-Mar-19
1374,APBW,C05737,"TREND PERFORMANCE CENTRUM, INC. - ILOILO",04258@mailinator.com,4258,4258,1000000,ILOILO,ILOILO CITY,ENTRY LEVEL,19-Mar-19
1375,APBW,C05737B,TREND PERFORMANCE CENTRUM INC. - MANILA,04256@mailinator.com,4256,4256,1000000,MANILA,PARANAQUE,ENTRY LEVEL,19-Mar-19
