No.,Business Unit,Card Code,Card Name,Email,Password,Universal Card Code,Credit Limit,Group,Territory,Class,Created Date
1826,NTMC,C11406A,SOLID CEMENT CORPORATION,03955@mailinator.com,3955,3955,1000000,MANILA,MAKATI,REGULAR,2-Jan-20
1827,NTMC,C11436,MO'S GEAR ENTERPRISES,02854@mailinator.com,2854,2854,50000,TACLOBAN,TACLOBAN CITY,-,2-Jan-20
1828,NTMC,C11448,LYNDEL GRADO,02544@mailinator.com,2544,2544,0,BOHOL,BOHOL PROVINCE,-,2-Jan-20
1829,NTMC,C11455,LIFEBORD'Z MOTORCYCLE PARTS AND ACCESSORIES CENTER,02491@mailinator.com,2491,2491,1000000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1830,NTMC,C11455A,SAPPHIRE'S MARKETING,03835@mailinator.com,3835,3835,0,CEBU,CEBU CITY,REGULAR,2-Jan-20
1831,NTMC,C11467,CELCIUS MERCHANDISING & AUTO PART SUPPLY,00770@mailinator.com,770,770,2500000,MANILA,PILA,REGULAR,2-Jan-20
1832,NTMC,C11470,"MANDAUE FOAM IND., INC.",02617@mailinator.com,2617,2617,300000,ILOILO,ILOILO CITY,-,2-Jan-20
1833,NTMC,C11486,"DALUBES MARKETING, INC.",00988@mailinator.com,988,988,0,BACOLOD,BACOLOD CITY,-,2-Jan-20
1834,NTMC,C11488,"MABUHAY FILCEMENT, INC.",02572@mailinator.com,2572,2572,700000,CEBU,SAN FERNANDO,REGULAR,2-Jan-20
1835,NTMC,C11313,WEIKA MOTOR PARTS AND ELECTRICAL MARKETING,04431@mailinator.com,4431,4431,100000,ILOILO,ROXAS CITY,REGULAR,2-Jan-20
1836,NTMC,C11327,NORTHWAY TYRE CENTRE,03068@mailinator.com,3068,3068,350000,BOHOL,TAGBILARAN CITY,SILVER,2-Jan-20
1837,NTMC,C11337,KING ARTHUR BUILDERS,02357@mailinator.com,2357,2357,200000,TACLOBAN,MC ARTHUR,REGULAR,2-Jan-20
1838,NTMC,C11338,UNAJAN ENTERPRISES,04309@mailinator.com,4309,4309,80000,BOHOL,TAGBILARAN CITY,BRONZE,2-Jan-20
1839,NTMC,C11354,DMS CONSTRUCTION,01111@mailinator.com,1111,1111,400000,MANILA,TARLAC,REGULAR,2-Jan-20
1840,NTMC,C11371,MACTAN IW,02585@mailinator.com,2585,2585,50000,CEBU,MANDAUE CITY,-,2-Jan-20
1841,NTMC,C11371A,HALCYON TAXI,01709@mailinator.com,1709,1709,0,CEBU,CEBU CITY,REGULAR,2-Jan-20
1842,NTMC,C11380,RUSSEL RICARDEL,03746@mailinator.com,3746,3746,0,CEBU,CEBU CITY,-,2-Jan-20
1843,NTMC,C11386,PRECISION MACHINIST CORPORATION,03329@mailinator.com,3329,3329,200000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1844,NTMC,C11386A,PRECISION FORMING CORPORATION,03326@mailinator.com,3326,3326,0,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1845,NTMC,C11390,"CEBU MOLD TECHNOLOGY, INC. (CMTI)",00753@mailinator.com,753,753,0,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1846,NTMC,C11391,ACCUFORM INC.,00116@mailinator.com,116,116,0,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1847,NTMC,C11193,JJ ENTERPRISES,02111@mailinator.com,2111,2111,50000,DUMAGUETE,BAYAWAN CITY,-,2-Jan-20
1848,NTMC,C11197A,F/B EDSA JADE,01366@mailinator.com,1366,1366,500000,ILOILO,ROXAS CITY,REGULAR,2-Jan-20
1849,NTMC,C11213,MEDARDO C. RASOLA,02719@mailinator.com,2719,2719,0,CEBU,CEBU CITY,-,2-Jan-20
1850,NTMC,C11217,MARIANNE VALLADORES - sample,02645@mailinator.com,2645,2645,0,CEBU,CEBU CITY,-,2-Jan-20
1851,NTMC,C11241,REX GURREA,03525@mailinator.com,3525,3525,0,CEBU,LAPULAPU CITY,-,2-Jan-20
1852,NTMC,C11257,"CEBUOGAWA PHILS., INC.",00765@mailinator.com,765,765,0,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1853,NTMC,C11267,TCB AUTO PARTS MERCHANDISING,04126@mailinator.com,4126,4126,150000,BACOLOD,BACOLOD CITY,REGULAR,2-Jan-20
1854,NTMC,C11279B,SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION,04063@mailinator.com,4063,4063,1000000,MANILA,GENERAL TRIAS,REGULAR,2-Jan-20
1855,NTMC,C11309,JONIETERS ENTERPRISES,02205@mailinator.com,2205,2205,50000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1856,NTMC,C11261,"TMX PHILIPPINES, INC. (TMXPI)",04201@mailinator.com,4201,4201,250000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1857,NTMC,C11033,AUSTAL PHILIPPINES PTY LIMITED,00414@mailinator.com,414,414,1000000,CEBU,SAN TOMAS,REGULAR,2-Jan-20
1858,NTMC,C11034,FIVE-O AUTO PARTS,01437@mailinator.com,1437,1437,0,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1859,NTMC,C11056,JULIANA SY'S STORE,02271@mailinator.com,2271,2271,100000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1860,NTMC,C11058,BAI TRADING,00469@mailinator.com,469,469,0,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1861,NTMC,C11068,ENTONG MOTORPARTS,01299@mailinator.com,1299,1299,0,DUMAGUETE,BAIS CITY,REGULAR,2-Jan-20
1862,NTMC,C11111,A AND L GAS STATION,00072@mailinator.com,72,72,50000,DUMAGUETE,DUMAGUETE CITY,-,2-Jan-20
1863,NTMC,C11136,S.E.A. OLYMPUS MARKETING INC.,03767@mailinator.com,3767,3767,300000,CEBU,CEBU CITY,-,2-Jan-20
1864,NTMC,C11137,WESTERN VISAYAS ALLIANCE COOPERATIVES,04446@mailinator.com,4446,4446,350000,ILOILO,ILOILO CITY,-,2-Jan-20
1865,NTMC,C11138,J P AUTO PARTS,01910@mailinator.com,1910,1910,150000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1866,NTMC,C11173,RAMIR T. GALLARDO,03434@mailinator.com,3434,3434,0,ILOILO,ILOILO CITY,-,2-Jan-20
1867,NTMC,C11186,"LDL SUGAR FIELD, INC.",02459@mailinator.com,2459,2459,50000,BACOLOD,BACOLOD CITY,REGULAR,2-Jan-20
1868,NTMC,C10834,MATLUSTER CORPORATION,02684@mailinator.com,2684,2684,100000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1869,NTMC,C10849,"GOLDEN DRAGON FAST CRAFT BUILDERS, INC",01632@mailinator.com,1632,1632,0,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1870,NTMC,C10928,"BISCOM, INC.",00559@mailinator.com,559,559,500000,BACOLOD,KABANKALAN CITY,REGULAR,2-Jan-20
1871,NTMC,C10951,TOP GEAR MOTORCYCLE PARTS & ACCESSORIES,04218@mailinator.com,4218,4218,0,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1872,NTMC,C10952,CHARMAINE TRUCKING AND HAULING SERVICES,00802@mailinator.com,802,802,50000,TACLOBAN,SUMULONG HIWAY,REGULAR,2-Jan-20
1873,NTMC,C11011,RM & N ENTERPRISES,03603@mailinator.com,3603,3603,300000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1874,NTMC,C11026,YRJ ENGINEERING SERVICES,04522@mailinator.com,4522,4522,0,BACOLOD,BACOLOD CITY,-,2-Jan-20
1875,NTMC,C01850B,GOWIL BUILDER,01659@mailinator.com,1659,1659,200000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1876,NTMC,C11032,TRIPLE 8 RESOURCES DEV'T. CORP.,04270@mailinator.com,4270,4270,300000,CEBU,SAN FERNANDO,REGULAR,2-Jan-20
1877,NTMC,C11024,"DRAKA PHILIPPINES, INC.",01135@mailinator.com,1135,1135,300000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1878,NTMC,C10739,TOP ENTERPRISES,04217@mailinator.com,4217,4217,100000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1879,NTMC,C10740,ALCEDEDE CELLAN,00213@mailinator.com,213,213,0,BOHOL,TUBIGON,-,2-Jan-20
1880,NTMC,C10754,KEPCO SPC POWER CORPORATION,02342@mailinator.com,2342,2342,1500000,CEBU,NAGA,REGULAR,2-Jan-20
1881,NTMC,C10772,S & B CYCLE PARTS CENTER,03760@mailinator.com,3760,3760,60000,BOHOL,TAGBILARAN CITY,BRONZE,2-Jan-20
1882,NTMC,C10775,SPARKLING AQUA REFILLING STATION,03982@mailinator.com,3982,3982,15000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1883,NTMC,C10778,EVER SYNERGY LOGISTIC CORP.,01334@mailinator.com,1334,1334,300000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1884,NTMC,C10791,ROSS MICHAEL AGGREGATES,03697@mailinator.com,3697,3697,250000,TACLOBAN,SOGOD SO. LEYTE,-,2-Jan-20
1885,NTMC,C10791A,CEMIRORA ENTERPRISES,00777@mailinator.com,777,777,0,TACLOBAN,MAASIN CITY,-,2-Jan-20
1886,NTMC,C10791C,CEMIRORA HOUSING,00778@mailinator.com,778,778,0,TACLOBAN,TACLOBAN CITY,-,2-Jan-20
1887,NTMC,C10813,DHONG LEIGH MOTORPARTS,01073@mailinator.com,1073,1073,50000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1888,NTMC,C10754A,KEPCO ILIJAN CORPORATION (KEILCO),02341@mailinator.com,2341,2341,4000000,MANILA,BATANGAS,REGULAR,2-Jan-20
1889,NTMC,C10543,DYNAMIC TIRE TRADING,01163@mailinator.com,1163,1163,2000000,MANILA,CAVITE,-,2-Jan-20
1890,NTMC,C10594,RRCG TRANSPORT SYSTEM CO. INC.,03723@mailinator.com,3723,3723,0,MANILA,RIZAL,-,2-Jan-20
1891,NTMC,C10648,BUDIAWIS MARKETING,00644@mailinator.com,644,644,100000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1892,NTMC,C10658,"DUMAGUETE COCONUT MILLS, INC.",01147@mailinator.com,1147,1147,300000,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1893,NTMC,C10658A,ALL NATURAL COCO PRODUCTS INC.,00230@mailinator.com,230,230,0,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1894,NTMC,C10658B,"DUMAGUETE SUY, INC.",01150@mailinator.com,1150,1150,0,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1895,NTMC,C10667,KNOTTICAL POWER ENERGY CORP.,02379@mailinator.com,2379,2379,240000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1896,NTMC,C10686,"RUREX FABRICATION & TRADING CO., INC. - CEBU",03744@mailinator.com,3744,3744,0,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1897,NTMC,C10696,"CEBU FORTUNE GAS, INC.",00739@mailinator.com,739,739,100000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1898,NTMC,C10726,AMJ TAXI,00275@mailinator.com,275,275,100000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1899,NTMC,C06934,RPS MERCHANDISING,03716@mailinator.com,3716,3716,0,TACLOBAN,TACLOBAN CITY,-,2-Jan-20
1900,NTMC,C09511,GEORGE O. CHUA,01574@mailinator.com,1574,1574,0,CEBU,CEBU CITY,-,2-Jan-20
1901,NTMC,C09921,FERNANDO P. FERNANDEZ,01412@mailinator.com,1412,1412,0,ILOILO,ILOILO CITY,-,2-Jan-20
1902,NTMC,C10227,MANDAUE TRUST MARKETING & AUTO SUPPLY,02620@mailinator.com,2620,2620,300000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1903,NTMC,C10320,STEWART VILLANUEVA,04033@mailinator.com,4033,4033,0,CEBU,CEBU CITY,-,2-Jan-20
1904,NTMC,C10344,EDRICH TIRE SUPPLY & MARKETING,01212@mailinator.com,1212,1212,80000,TACLOBAN,BAYBAY,REGULAR,2-Jan-20
1905,NTMC,C10365C,RAMONA CONSTRUCTION -  DUMAGUETE,03437@mailinator.com,3437,3437,0,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1906,NTMC,C10397,NTJ GEN. MERCHANDISE,03080@mailinator.com,3080,3080,0,BOHOL,BOHOL PROVINCE,-,2-Jan-20
1907,NTMC,C09520,NISSHO SEIKEN PHILIPPINES CORP.,03036@mailinator.com,3036,3036,200000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1908,NTMC,C09524,JESSIE JAMES ALIGNO,02072@mailinator.com,2072,2072,0,DAVAO,CEBU CITY,NOT AVAILABLE,2-Jan-20
1909,NTMC,C10158,GUDA TIRE CENTER,00894@mailinator.com,894,894,4000000,MANILA,BATANGAS,REGULAR,2-Jan-20
1910,NTMC,C06792,KYM MDSE.,02401@mailinator.com,2401,2401,0,BACOLOD,VICTORIAS CITY,REGULAR,2-Jan-20
1911,NTMC,C06796,DRAGON HARDWARE,01133@mailinator.com,1133,1133,700000,TACLOBAN,SUMULONG HIWAY,REGULAR,2-Jan-20
1912,NTMC,C06846,SECURITY AUTO SUPPLY,03860@mailinator.com,3860,3860,0,CEBU,CEBU CITY,REGULAR,2-Jan-20
1913,NTMC,C06849,JERBERT CULGUE,02056@mailinator.com,2056,2056,50000,BOHOL,TAGBILARAN CITY,-,2-Jan-20
1914,NTMC,C06873,TAIYO YUDEN (PHILIPPINES) INC.,04106@mailinator.com,4106,4106,300000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1915,NTMC,C06883,FULL SPEED RACING PARTS & ACCESSORIES,01487@mailinator.com,1487,1487,20000,CEBU,CARCAR CITY,REGULAR,2-Jan-20
1916,NTMC,C06906,PLAS ENTERPRISES AND ENGINEERING SERVICES,03284@mailinator.com,3284,3284,1000000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1917,NTMC,C06909,JME CAR AIRCON AND MOTOR SERVICES,02139@mailinator.com,2139,2139,300000,BACOLOD,BACOLOD CITY,REGULAR,2-Jan-20
1918,NTMC,C06911,JOMARY STORE AND ELECTRONICS,02198@mailinator.com,2198,2198,15000,TACLOBAN,BAYBAY,-,2-Jan-20
1919,NTMC,C06923,SPEED HUB CYCLE HAUS,03985@mailinator.com,3985,3985,20000,BACOLOD,CADIZ CITY,REGULAR,2-Jan-20
1920,NTMC,C06800,JAVIER LIME QUARRY,01994@mailinator.com,1994,1994,40000,BACOLOD,SAGAY CITY,REGULAR,2-Jan-20
1921,NTMC,C06686,REPUBLIC CEBU POWDER COAT CORP.,03514@mailinator.com,3514,3514,100000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1922,NTMC,C06686A,REPUBLIC DAVAO POWDER COAT CORP.,03515@mailinator.com,3515,3515,0,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1923,NTMC,C06699,GERARD ANDRE O. VILLANUEVA,01576@mailinator.com,1576,1576,0,DUMAGUETE,GUIHULNGAN,-,2-Jan-20
1924,NTMC,C06702,SENTORIAS ENTERPRISES,03864@mailinator.com,3864,3864,200000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1925,NTMC,C06711,PD888 AUTO CARE,03207@mailinator.com,3207,3207,100000,BACOLOD,BACOLOD CITY,REGULAR,2-Jan-20
1926,NTMC,C06713,MAKATO ELECTRO HARDWARE,02602@mailinator.com,2602,2602,150000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1927,NTMC,C06726,JUNMART R. CRESCENCIO,02284@mailinator.com,2284,2284,0,BOHOL,BOHOL PROVINCE,NOT AVAILABLE,2-Jan-20
1928,NTMC,C06766,SJ MOTOR PARTS,03921@mailinator.com,3921,3921,25000,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1929,NTMC,C06783,UY MKTG. ENT. & SERVICES,04337@mailinator.com,4337,4337,400000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1930,NTMC,C06684,THEA & REY TAXI,04164@mailinator.com,4164,4164,15000,BACOLOD,BACOLOD CITY,REGULAR,2-Jan-20
1931,NTMC,C06624,EXXONMOBIL MARINE LIMITED,01353@mailinator.com,1353,1353,0,MARINE,CEBU CITY,-,2-Jan-20
1932,NTMC,C06628,CHECK-UP MOTOR CYCLE,00807@mailinator.com,807,807,0,TACLOBAN,ORMOC CITY,-,2-Jan-20
1933,NTMC,C06634,DARUNDAY CONSTRUCTION SUPPLY,01005@mailinator.com,1005,1005,37500,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1934,NTMC,C06637,ALCHI DEVELOPMENT CORP. / THE CAR SHOP,00214@mailinator.com,214,214,200000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1935,NTMC,C06646,SAMAR COCO PRODUCTS MANUFACTURING CORP.,03791@mailinator.com,3791,3791,800000,TACLOBAN,CALBAYOG CITY,REGULAR,2-Jan-20
1936,NTMC,C06646A,DYCHONGBEN INCORPORATED,01159@mailinator.com,1159,1159,0,TACLOBAN,CALBAYOG CITY,-,2-Jan-20
1937,NTMC,C06659,TAIHOSANGYO PHIL. CORP.,04104@mailinator.com,4104,4104,50000,CEBU,LAPULAPU CITY,REGULAR,2-Jan-20
1938,NTMC,C06661A,"LINDE PHILIPPINES, INC.",02501@mailinator.com,2501,2501,1000000,MANILA,SAN FERNANDO,REGULAR,2-Jan-20
1939,NTMC,C06662,GREZEN MERCHANDISING,01683@mailinator.com,1683,1683,30000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1940,NTMC,C06665,5N PLAINFIELD MARKETING INC,00057@mailinator.com,57,57,120000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1941,NTMC,C06666,BOBBY F. VILLAQUER,00584@mailinator.com,584,584,0,CEBU,CEBU CITY,-,2-Jan-20
1942,NTMC,C06539,BOHOL MACHINE SHOP & ENGINEERING WORKS,00595@mailinator.com,595,595,100000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1943,NTMC,C06548,RICOR MILLS CORP.,03565@mailinator.com,3565,3565,500000,CEBU,TALISAY CITY,REGULAR,2-Jan-20
1944,NTMC,C06548B,CEBU VALLADOLID INTEGRATED FARM CORPORATION,00763@mailinator.com,763,763,0,CEBU,CARCAR CITY,REGULAR,2-Jan-20
1945,NTMC,C06548C,ASIAN GRAINS CORP.,00390@mailinator.com,390,390,0,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1946,NTMC,C06560,RENANTE C. SALUDAR,03503@mailinator.com,3503,3503,0,ILOILO,ILOILO CITY,-,2-Jan-20
1947,NTMC,C06582,MANDAUE CEBU MARINE PRODUCTS CORPORATION,02616@mailinator.com,2616,2616,400000,CEBU,MANDAUE CITY,-,2-Jan-20
1948,NTMC,C06582A,HJR INTERNATIONAL CORPORATION,01773@mailinator.com,1773,1773,100000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1949,NTMC,C06583,RAG AUTO SUPPLY,03426@mailinator.com,3426,3426,30000,BACOLOD,BACOLOD CITY,-,2-Jan-20
1950,NTMC,C06599,ARNOLD HARDWARE & SUPPLY,00366@mailinator.com,366,366,0,TACLOBAN,CATARMAN,-,2-Jan-20
1951,NTMC,C06607,KETH CHAN,02347@mailinator.com,2347,2347,0,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1952,NTMC,C06613,MAP AUTO SHOP,02631@mailinator.com,2631,2631,30000,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1953,NTMC,C06446,"CAPIZ SUGAR CENTRAL, INC.",00689@mailinator.com,689,689,500000,ILOILO,ROXAS CITY,REGULAR,2-Jan-20
1954,NTMC,C06461,MAWI-YUWI GEN. MERCHANDISE,02688@mailinator.com,2688,2688,25000,CEBU,CEBU CITY,REGULAR,2-Jan-20
1955,NTMC,C06469A,MJAS ZENITH TRADING,02814@mailinator.com,2814,2814,0,CEBU,TACLOBAN CITY,-,2-Jan-20
1956,NTMC,C06474,TALIBON TIRE CENTER / ABRAHAM TORREON,04109@mailinator.com,4109,4109,40000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1957,NTMC,C06515,FZS MOTORPARTS,01493@mailinator.com,1493,1493,50000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1958,NTMC,C06525,JMC TRADING,02138@mailinator.com,2138,2138,200000,TACLOBAN,CALBAYOG CITY,-,2-Jan-20
1959,NTMC,C06529A,RJJ MOTOR PARTS CENTER,03590@mailinator.com,3590,3590,130000,ILOILO,ROXAS CITY,REGULAR,2-Jan-20
1960,NTMC,C06533,EGS ASIA LTD.,01234@mailinator.com,1234,1234,0,CEBU,CEBU NORTH,-,2-Jan-20
1961,NTMC,C06533A,EGS ASIA INC.,01233@mailinator.com,1233,1233,0,CEBU,LAPULAPU CITY,-,2-Jan-20
1962,NTMC,C06519,TOKYO MICROSHAFT CORP.,04205@mailinator.com,4205,4205,100000,CEBU,NAGA,REGULAR,2-Jan-20
1963,NTMC,C06351,JMNA MOTOR PARTS TRADING,02144@mailinator.com,2144,2144,20000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1964,NTMC,C06394,B'MAN CAR SERVICES CENTER,00578@mailinator.com,578,578,100000,DUMAGUETE,DUMAGUETE CITY,REGULAR,2-Jan-20
1965,NTMC,C06409,FH TRUCKING / FILEMON HONCULADA,01415@mailinator.com,1415,1415,50000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1966,NTMC,C06412,LESTER LIBRE,02476@mailinator.com,2476,2476,0,CEBU,CEBU CITY,-,2-Jan-20
1967,NTMC,C06417,GILBERT ASPE,01588@mailinator.com,1588,1588,0,BOHOL,TUBIGON,-,2-Jan-20
1968,NTMC,C06428,ROSE TOURS,03694@mailinator.com,3694,3694,0,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1969,NTMC,C06430,JERRY QUITA,02064@mailinator.com,2064,2064,0,ILOILO,ILOILO CITY,-,2-Jan-20
1970,NTMC,C06434,GEREL L. LEDESMA,01577@mailinator.com,1577,1577,0,ILOILO,ROXAS CITY,-,2-Jan-20
1971,NTMC,C06435,GOLD RIBBON FOOD INC.,01629@mailinator.com,1629,1629,150000,CEBU,MANDAUE CITY,REGULAR,2-Jan-20
1972,NTMC,C06438,AIM MERCHANDISING CORP,00179@mailinator.com,179,179,150000,ILOILO,ILOILO CITY,-,2-Jan-20
1973,NTMC,C06223,"CEBU EVERGREEN INDUSTRIES, INC.-ILO-ILO",00738@mailinator.com,738,738,50000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1974,NTMC,C06224,RYAN PARTS,03755@mailinator.com,3755,3755,80000,ILOILO,GUIMARAS,-,2-Jan-20
1975,NTMC,C06230,NITS TRUCKING SERVICES,03040@mailinator.com,3040,3040,100000,DUMAGUETE,MABINAY,-,2-Jan-20
1976,NTMC,C06257,A.A DE VERA CONSTRUCTION,00076@mailinator.com,76,76,90000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1977,NTMC,C06261,ASL ENTERPRISES,00395@mailinator.com,395,395,1200000,TACLOBAN,PALOMPON,REGULAR,2-Jan-20
1978,NTMC,C06275,RANE COMMERCIAL,03444@mailinator.com,3444,3444,10000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1979,NTMC,C06293,RMB GAS STATION,03609@mailinator.com,3609,3609,50000,ILOILO,ILOILO CITY,REGULAR,2-Jan-20
1980,NTMC,C06316,PILO BAHALLA,03269@mailinator.com,3269,3269,50000,BOHOL,TAGBILARAN CITY,REGULAR,2-Jan-20
1981,NTMC,C06321,JENY GUIOGUIO,02055@mailinator.com,2055,2055,50000,BOHOL,BOHOL PROVINCE,-,2-Jan-20
