No.,Business Unit,Card Code,Card Name,Email,Password,Universal Card Code,Credit Limit,Group,Territory,Class,Created Date
25,PHILCREST,C12726,HYDROCHEM PLUS INDUSTRIAL SALES AND SERVICES INC.,01802@mailinator.com,01802,01802,0,MANILA,CALOOCAN,BASE,"Feb 17, 2020"
26,PHILCREST,C12725,"OLEO-FATS, INCORPORATED",03106@mailinator.com,03106,03106,4000000,MANILA,QUEZON CITY,SILVER,"Jan 15, 2020"
27,PHILCREST,C12722,PHILIPPINE SKYBIRD INDUSTRIAL CORPORATION,03252@mailinator.com,03252,03252,1200000,MANILA,ANTIPOLO,BASE,"Jan 09, 2020"
28,PHILCREST,C12724,ENVIRONMENTAL ALTERNATIVE RENEWABLE & TECHNOLOGIES HUB INC.,01300@mailinator.com,01300,01300,100000,MANILA,MANILA,BASE,"Jan 09, 2020"
29,PHILCREST,C12723,ZIMMOX INTERNATIONAL PRODUCT SPECIALISTS INC.,04550@mailinator.com,04550,04550,750000,MANILA,MAKATI,REGULAR,"Jan 09, 2020"
30,PHILCREST,C12721,"CARDINAL AGRI PRODUCTS, INC.",00696@mailinator.com,00696,00696,2000000,MANILA,MAKATI,BRONZE,"Jan 09, 2020"
31,PHILCREST,C12719,"UNITED PULP AND PAPER CO., INC.",04323@mailinator.com,04323,04323,3000000,MANILA,TAGUIG,BRONZE,"Jan 09, 2020"
32,PHILCREST,C12718,PWMDFC,03371@mailinator.com,03371,03371,0,MANILA,ORIENTAL MINDORO,REGULAR,"Jan 09, 2020"
33,PHILCREST,C12716,KALINISAN CHEMICALS CORPORATION,02311@mailinator.com,02311,02311,3000000,MANILA,BAGUIO,SILVER,"Jan 09, 2020"
34,PHILCREST,C12699,IDROLINK SYSTEM INC.,01816@mailinator.com,01816,01816,100000,MANILA,KALINGA,BRONZE,"Jan 09, 2020"
35,PHILCREST,C12720,ROBIX INDUSTRIAL SALES CORP,03638@mailinator.com,03638,03638,0,MANILA,BAGUIO,REGULAR,"Jan 09, 2020"
36,PHILCREST,C12717,RSF CHEMICALS INC.,03728@mailinator.com,03728,03728,1100000,MANILA,MAKATI,SILVER,"Jan 09, 2020"
37,PHILCREST,C12715,BEJJEN INDUSTRIAL PHILS. CORPORATION,00506@mailinator.com,00506,00506,0,MANILA,MANILA,BASE,"Jan 09, 2020"
38,PHILCREST,C12714,FILCA ADDMIXTURE CORPORATION,01422@mailinator.com,01422,01422,200000,MANILA,ANTIPOLO,BRONZE,"Jan 09, 2020"
39,PHILCREST,C12713,JJBD ENTERPRISE,02115@mailinator.com,02115,02115,0,MANILA,ORIENTAL MINDORO,REGULAR,"Jan 09, 2020"
40,PHILCREST,C12712,"ARMSCOR GLOBAL DEFENSE, INC.",00361@mailinator.com,00361,00361,1500000,MANILA,MARIKINA,GOLD,"Jan 09, 2020"
41,PHILCREST,C12711,"NEW DAVAO OIL MILL, INC.",02996@mailinator.com,02996,02996,0,MANILA,DAVAO CITY,REGULAR,"Jan 09, 2020"
42,PHILCREST,C12710,TELSTAR MANUFACTURING CORPORATION,04142@mailinator.com,04142,04142,3000000,MANILA,CALACA,BRONZE,"Jan 09, 2020"
43,PHILCREST,C12709,"M. LHUILLIER FOOD PRODUCTS, INC",02553@mailinator.com,02553,02553,200000,MANILA,MANDAUE CITY,BASE,"Jan 09, 2020"
44,PHILCREST,C12708,HALDEN GALWAY INTERNATIONAL CORP,01710@mailinator.com,01710,01710,2500000,MANILA,MANILA,BRONZE,"Jan 09, 2020"
45,PHILCREST,C12705,GRISTCHEM CORP.,01685@mailinator.com,01685,01685,200000,MANILA,QUEZON CITY,BASE,"Jan 09, 2020"
46,PHILCREST,C12704,ARIAD INDUSTRIAL CORPORATION,00346@mailinator.com,00346,00346,300000,MANILA,PASIG,SILVER,"Jan 09, 2020"
47,PHILCREST,C12706,"MULTIPACK CONTAINER CO. (MCC), INC.",02912@mailinator.com,02912,02912,300000,MANILA,VALENZUELA,BASE,"Jan 09, 2020"
48,PHILCREST,C12707,"AVESTRONICS INDUSTRIAL SALES AND SERVICES, INC.",00436@mailinator.com,00436,00436,500000,MANILA,SAN JUAN,BRONZE,"Jan 09, 2020"
49,PHILCREST,C12701,VERSPIL AGUA CHEMICALS TRADING,04374@mailinator.com,04374,04374,800000,MANILA,BALANGA,SILVER,"Jan 09, 2020"
50,PHILCREST,C12702,PHILCREST MARKETING CORPORATION - MANILA,03242@mailinator.com,03242,03242,0,MANILA,-,-,"Jan 09, 2020"
51,PHILCREST,C12703,PHILCREST MARKETING CORPORATION - CEBU,03241@mailinator.com,03241,03241,0,MANILA,-,-,"Jan 09, 2020"
52,PHILCREST,C12700,"TANTUCO ENTERPRISES, INC.",04116@mailinator.com,04116,04116,2000000,MANILA,MANDALUYONG,SILVER,"Jan 09, 2020"
53,PHILCREST,C12698,MULTI-MIX INTERNATIONAL MFG. CORP,02911@mailinator.com,02911,02911,3000000,MANILA,BALANGA,BRONZE,"Jan 09, 2020"
54,PHILCREST,C12697,"CHEMSOL INDUSTRIES, INC.",00810@mailinator.com,00810,00810,1000000,MANILA,LAS PINAS,BRONZE,"Jan 09, 2020"
55,PHILCREST,C12696,"GEMS MINERAL CHEMICALS, INCORPORATED",01553@mailinator.com,01553,01553,0,MANILA,-,-,"Jan 09, 2020"
56,PHILCREST,C12695,SWEET CRYSTALS INTERGRATED SUGAR MILL CORP.,04081@mailinator.com,04081,04081,500000,MANILA,-,-,"Jan 09, 2020"
57,PHILCREST,C12694,RIVERCHEM TRADING INC.,03578@mailinator.com,03578,03578,1200000,MANILA,PARANAQUE,REGULAR,"Jan 09, 2020"
58,PHILCREST,C12692,"CV SOLUTIONS, INC.",00946@mailinator.com,00946,00946,300000,MANILA,PARANAQUE,SILVER,"Jan 09, 2020"
59,PHILCREST,C12691,UNOCHEM ENTERPRISES,04332@mailinator.com,04332,04332,400000,MANILA,QUEZON CITY,BASE,"Jan 09, 2020"
60,PHILCREST,C12693,"ZI-GEM INDUSTRIAL SERVICES, INC.",04549@mailinator.com,04549,04549,1500000,MANILA,PARANAQUE,SILVER,"Jan 09, 2020"
61,PHILCREST,C12690,THE ALPHA ENTERPRISE,04154@mailinator.com,04154,04154,800000,MANILA,BALAYAN,REGULAR,"Jan 09, 2020"
62,PHILCREST,C12687,CHE IT SALES AND SERVICES INC.,00804@mailinator.com,00804,00804,1500000,MANILA,MALABON,REGULAR,"Jan 09, 2020"
63,PHILCREST,C12688,CHEMICAL RESEARCH PRODUCTS INDUSTRIAL SALES INC.,00809@mailinator.com,00809,00809,2000000,MANILA,QUEZON CITY,SILVER,"Jan 09, 2020"
64,PHILCREST,C12689,SAN MIGUEL BREWERY INC.,03815@mailinator.com,03815,03815,10000000,MANILA,MANDALUYONG,GOLD,"Jan 09, 2020"
65,PHILCREST,C12686,TNC CHEMICALS PHILIPPINES INC.,04202@mailinator.com,04202,04202,1000000,MANILA,MAKATI,REGULAR,"Jan 09, 2020"
66,PHILCREST,C12685,"KEMIKA INTERNATIONALE, INC.",02332@mailinator.com,02332,02332,3000000,MANILA,MANDALUYONG,REGULAR,"Jan 09, 2020"
67,PHILCREST,C12684,FRESH SUNNY ACRES,01480@mailinator.com,01480,01480,0,MANILA,-,-,"Jan 09, 2020"
68,PHILCREST,C12682,"RAYCHEM ENTERPRISES, INC.",03448@mailinator.com,03448,03448,600000,MANILA,QUEZON CITY,BRONZE,"Jan 09, 2020"
69,PHILCREST,C00907,NORTH TREND MKTG. CORP. - MANILA,03066@mailinator.com,03066,03066,0,MANILA,-,-,"Jan 09, 2020"
70,PHILCREST,C12681,INCORA PHILIPPINES INC.,01843@mailinator.com,01843,01843,1000000,MANILA,IFUGAO,GOLD,"Jan 09, 2020"
71,PHILCREST,C12681A,ROHM AND HAAS SINGAPORE (PTE) LTD,03655@mailinator.com,03655,03655,1000000,MANILA,-,-,"Jan 09, 2020"
72,PHILCREST,C00020,OXYCHEM  CORPORATION,03148@mailinator.com,03148,03148,500000,MANILA,MANDALUYONG,BASE,"Jan 09, 2020"
73,PHILCREST,C00019,ALBAY AGRO-INDUSTRIAL DEVELOPMENT CORPORATION,00207@mailinator.com,00207,00207,2500000,MANILA,QUEZON CITY,BASE,"Jan 09, 2020"
74,PHILCREST,C00018,GOLDEN ASIAN OIL INTERNATIONAL INC.,01630@mailinator.com,01630,01630,2500000,MANILA,PASIG,SILVER,"Jan 09, 2020"
75,PHILCREST,C00017,"SUPERSONIC MULTI PRODUCTS SALES, INC.",04071@mailinator.com,04071,04071,0,MANILA,-,-,"Jan 09, 2020"
76,PHILCREST,C00016,CENTURY CHEMICAL CORPORATION,00784@mailinator.com,00784,00784,3000000,MANILA,QUEZON CITY,BASE,"Jan 09, 2020"
77,PHILCREST,C00015,A.Y. TANTUCO MANUFACTURING INC.,00093@mailinator.com,00093,00093,0,MANILA,PASIG,BRONZE,"Jan 09, 2020"
78,PHILCREST,C00014,ZEST-O CORPORATION,04544@mailinator.com,04544,04544,0,MANILA,CALOOCAN,BASE,"Jan 09, 2020"
79,PHILCREST,C00013,ARC REFRESHMENTS CORPORATION,00332@mailinator.com,00332,00332,0,MANILA,QUEZON CITY,BASE,"Jan 09, 2020"
80,PHILCREST,C00012,SAFEWAY WAREHOUSING INC.,03775@mailinator.com,03775,03775,0,MANILA,-,-,"Jan 09, 2020"
81,PHILCREST,C00009,SOUTHTECH STEEL MANUFACTURING CORPORATION,03980@mailinator.com,03980,03980,1500000,MANILA,CAINTA,BRONZE,"Jan 09, 2020"
82,PHILCREST,C00008,TOTAL QUALITY MANAGEMENT PRODUCT MARKETING (TQMP),04230@mailinator.com,04230,04230,0,MANILA,VALENZUELA,REGULAR,"Jan 09, 2020"
83,PHILCREST,C00010,ORACLE PETROLEUM CORPORATION,03125@mailinator.com,03125,03125,0,MANILA,-,-,"Jan 09, 2020"
84,PHILCREST,C00011,"PARKER JOHN OIL COMPANY, INC.",03190@mailinator.com,03190,03190,0,MANILA,-,-,"Jan 09, 2020"
85,PHILCREST,C00007,GLEE CHEMICAL RESOURCES INC.,01602@mailinator.com,01602,01602,2000000,MANILA,SAN JUAN,BRONZE,"Jan 09, 2020"
86,PHILCREST,C00006,JCJZ ENTERPRISES,02024@mailinator.com,02024,02024,0,MANILA,-,-,"Jan 09, 2020"
87,PHILCREST,C00005,INDUSTRIAL GALVANIZERS CORPORATION OF THE PHILS.,01846@mailinator.com,01846,01846,400000,MANILA,BALIUAG,BASE,"Jan 09, 2020"
88,PHILCREST,C00004,"GALVANIZING SPECIALIST MANUFACTURING, INC.",01509@mailinator.com,01509,01509,300000,MANILA,BIÑAN,BASE,"Jan 09, 2020"
89,PHILCREST,C00003,"MT. MAKILING INT'L OIL, INC.",02904@mailinator.com,02904,02904,0,MANILA,ORIENTAL MINDORO,SILVER,"Jan 09, 2020"
90,PHILCREST,C00001,"PHIL. BIOCHEM PRODUCTS, INC.",03235@mailinator.com,03235,03235,0,MANILA,PARANAQUE,REGULAR,"Jan 09, 2020"
91,PHILCREST,C00002,ROENTGEN SEPARATION TECHNOLOGIE,03652@mailinator.com,03652,03652,0,MANILA,CABUYAO,BASE,"Jan 09, 2020"
